1689236964,stlm74@att.net,ShelbyTMitchell,False,May Flowers!! Philippians 4:13,Monty Python Land!,3817,1923,24,468210,523204,,2022-04-29 23:03:25+00:00,"RT @steelers: #️⃣8️⃣....Kenny picked it 🔥

Preorder your @kennypickett10 jersey now: https://t.co/IjcXnFh5eh https://t.co/vVCrqvwjy2",438,[],Twitter Web App,0
1503582742222675970,Mario Aviles,aviles__mario,False,"Father, Husband, and Math Teacher.                      “You get what you work for not what you wish for”",,10,39,0,29,106,,2022-04-29 23:03:25+00:00,"RT @JustFreshKicks: Nike SB Dunk Low ""Bart Simpson"" Releasing May 7th 🛹 https://t.co/v8joSKtyxY https://t.co/56llKhaHvQ",6,[],Twitter for iPhone,0
778897349959675904,Segunda Mão S.A,InvestSegunda,False,Segunda Mão Investimento S.A (Phil Hwang Family Office) 🇵🇹🇦🇴,"Lisboa, Portugal",86,245,43,142,10199,,2022-04-29 23:03:23+00:00,"RT @RobinhoodApp: What happened #ThisWeekInCrypto? @Nike dunked on the NFT market, a move-to-earn DApp steps up the rewards, and 401(k) pro…",48,"[{'text': 'ThisWeekInCrypto', 'indices': [32, 49]}]",Twitter for iPhone,0
229299808,Randall,ranman0,False,nothing much,"Toshima-ku, Tokyo",40,231,0,23611,1322,,2022-04-29 23:03:22+00:00,"RT @JustFreshKicks: Nike SB Dunk Low ""Bart Simpson"" Releasing May 7th 🛹 https://t.co/v8joSKtyxY https://t.co/56llKhaHvQ",6,[],Twitter for Android,0
521968815,Dad Murphy,MurphyRon12,False,Last Of A Dying Breed RIP Rodney Kirk Murphy @omgrissa,,584,544,3,1727,40566,,2022-04-29 23:03:20+00:00,"RT @JustFreshKicks: Nike SB Dunk Low ""Bart Simpson"" Releasing May 7th 🛹 https://t.co/v8joSKtyxY https://t.co/56llKhaHvQ",6,[],Twitter for iPhone,0
977078077,Shimi Dolo,thekidvoodoo,False,Crypto 🚀 Father 🐻 Travel Virtuoso 🌍 Strat Slinger 🎸 Fashion is an extension of the soul🕴🏽,ATL / LA / KNOX,5519,120,37,1699,3680,,2022-04-29 23:03:18+00:00,"Via Nike⁠ SNKRS: such a beautiful way to owner Kobe and his Daughter Gigi, I just hate that people going to be rese… https://t.co/gnVyAsbr10",0,[],Twitter for iPhone,0
906443556,Brandy Barrett,PurdueBrandy,False,Purdue Alum and Boilermaker for life! Proud mom of 3 with a wonderful hubby!,,163,559,1,10736,1676,,2022-04-29 23:03:16+00:00,"RT @BoilerUniforms: Big day over at @Fanatics:
 
The Black @PurdueBaseball has been added and George's Draft pick jersey is available for p…",2,[],Twitter for iPhone,0
1422608862868172803,ted (not Lasso),tayloredunstan,False,"official gjusta stan account
building: @warblerlabs, @goldfinch_fi
learning: @we3, @boysclubcrypto
formerly: @morganstanley, @Princeton","venice, ca",46,123,6,226,104,,2022-04-29 23:03:15+00:00,@NicoleBehnam I feel like this actually happened IRL in 2019 when Zion's Nike shoe (only ~$300 though) busted in th… https://t.co/jZfbkbj4ef,0,[],Twitter Web App,2
1466253642026020865,shanet,shanet38750779,False,,,0,9,0,1,2,,2022-04-29 23:03:13+00:00,"RT @JustFreshKicks: Nike SB Dunk Low ""Bart Simpson"" Releasing May 7th 🛹 https://t.co/v8joSKtyxY https://t.co/56llKhaHvQ",6,[],Twitter for iPhone,0
2263103066,Bam,RedbullBam,False,I don't fuck with roller coasters snapchat: @Bamjon3s,,286,1433,5,48909,26158,,2022-04-29 23:03:13+00:00,"RT @JustFreshKicks: Nike SB Dunk Low ""Bart Simpson"" Releasing May 7th 🛹 https://t.co/v8joSKtyxY https://t.co/56llKhaHvQ",6,[],Twitter for iPhone,0
231731206,Ξarl,Fatherofadog,False,"co-founder of a 🐩, wasting time looking at NFTs. buidl @mrsnark_io 🦄. lp @coinfund_io, NFTs @hellometaversal","Nashville, TN",719,3907,32,45212,5685,,2022-04-29 23:03:10+00:00,"RT @iamashchild: the 3 “never fades” of nfts

👑 @yugalabs (BAYC, MAYC, etc)
👑 @RTFKT (Clone X, MNLTH, NIKE KICKS, etc)
👑 @ChiruLabs (Azuki,…",15,[],Twitter for iPhone,0
3326844642,Tommy Martin,iGotYourGirlEBT,False,Hold the camera just right so she can see me iced up ❄️™,"Compton, CA",93,276,1,2575,1886,,2022-04-29 23:03:07+00:00,"RT @snkr_twitr: 10am ET: Doernbecher x Nike Collection 

J5 https://t.co/3oPYWytQcH
Dunk https://t.co/rlfFHUtnq8
Blazer https://t.co/rjvqf9…",19,[],Twitter for iPhone,0
2208240635,Bryce ,skyguard2197,False,"Sup my name is Bryce I'm 24 and I love my family, friends, florida, and most all Rock Music",FL ,345,1890,0,148190,73441,,2022-04-29 23:03:07+00:00,"RT @steelers: #️⃣8️⃣....Kenny picked it 🔥

Preorder your @kennypickett10 jersey now: https://t.co/IjcXnFh5eh https://t.co/vVCrqvwjy2",438,[],Twitter for iPhone,0
396779192,Kicks Under Cost ⤵️,KicksUnderCost,False,The MOST Sneaker Deals Daily | Follow For Latest Promo Codes And Sales | @ClothesUndrCost | Women’s: @StylistSteals,Bookmark Our Site-,130881,8,639,7726,93133,,2022-04-29 23:03:03+00:00,"Nike Air Max Plus ""Running Club"" are on sale 20% off

Use code ONEDAY at checkout -&gt; https://t.co/Nhl5LuRkjd ad https://t.co/vC4OKDL9SX",0,[],Buffer,0
1772606058,JustFreshKicks,JustFreshKicks,False,"Sneaker news, release dates, launch links, restock alerts & more. Also tracking consoles. Links may be affiliated. Turn notifications ON 🔔",Global,211772,4,682,109822,93097,,2022-04-29 23:03:03+00:00,"Nike SB Dunk Low ""Bart Simpson"" Releasing May 7th 🛹 https://t.co/v8joSKtyxY https://t.co/56llKhaHvQ",6,[],Buffer,61
2294708612,Jamaal Al-Din,Hoops227_NFL,False,Jamaal Al-Din's Hoops 227 (227's™ YouTube Chili' Spicy' NBA Mix) The World's #1 YouTube Sports TV Entertainment Blogger! https://t.co/YC3lcMQl6i,"Boise, ID",137,867,3,0,199659,,2022-04-29 23:03:03+00:00,RT @ucla_bruinchili: NBA Leader: 24.4 PPG 227's YouTube Chili' Zach Chili' LaVine 24.4 PPG 4.6 RPG 4.5 APG #BullsNation Spicy' https://t.co…,1,"[{'text': 'BullsNation', 'indices': [107, 119]}]",dlvr.it,0
122829734,Tyler Green,tylergreenFC,False,Dad | Business Development | @SoccerTalkVan Host | Radio Producer for @NHL | @dailyhivevan Sports media writer | Artist | t-shirt maker | Bad athlete,"Vancouver, BC, Canada",3163,1848,183,1345,30741,,2022-04-29 23:02:58+00:00,"I’ve hearing that September is likely the release of Nike’s World Cup shirts, incl the #CanMNT. Interestingly, Cana… https://t.co/xJwKQSdkjO",0,"[{'text': 'CanMNT', 'indices': [87, 94]}]",Twitter for iPhone,1
1370081849989496832,Mark Ryan Rivera,MarkRyanRivera2,False,I can accept failure.Everyone fails at something but i can’t accept not trying again.,"Hawaii, USA",4,37,0,62,16,,2022-04-29 23:02:49+00:00,"RT @snkr_twitr: Nike Air Force 1 ‘07 WB ‘Flax/Wheat’

Low -&gt; https://t.co/ZPKlWlGfCL
Mid -&gt; https://t.co/76WD2UXju6

#AD https://t.co/e9W8j…",2,"[{'text': 'AD', 'indices': [123, 126]}]",Twitter for iPhone,0
1511794480092962816,Shay,dearmiss_shay,False,Shay Roane,,10,47,0,646,1558,,2022-04-29 23:02:45+00:00,RT @Nike: They play hard. They play fast. But they don't play nice. The NWSL is Never Done. Download the Nike App to learn more.,1,[],Twitter for Android,0
1488201733599858695,Mary,214cedarstreet,False,,United States ,52,0,0,6972,1882,,2022-04-29 23:02:43+00:00,RT @AxSGRANTed: @charliekirk11 Ah yes.  Because the right has no examples of diving head first into cancel culture. Excluding Kaep. The NFL…,1,[],Twitter Web App,0
1455903696051597322,KC,KC79156846,False,,,55,240,0,1520,9777,,2022-04-29 23:02:42+00:00,@therrienv @freecitizen73 @skeeduu @JeffreySHarper1 @radicalcentrst @JenCages @Krispi_Largo @medwoman1 @Vickie627… https://t.co/QIDkoRPR9G,0,[],Twitter for iPhone,0
1332742771531259905,Dave,SlideforDave252,False,Elite,Where the captchas are,66,74,0,1197,4715,,2022-04-29 23:02:38+00:00,"RT @snkr_twitr: Nike Air Force 1 ‘07 WB ‘Flax/Wheat’

Low -&gt; https://t.co/ZPKlWlGfCL
Mid -&gt; https://t.co/76WD2UXju6

#AD https://t.co/e9W8j…",2,"[{'text': 'AD', 'indices': [123, 126]}]",Twitter for iPhone,0
574186881,SNKR_TWITR,snkr_twitr,False,"Connecting the Sneaker Community to Footwear, Apparel, Accessories.Tweets may contain affiliate links at no cost to consumers. Not affiliated with Twitter.",United States,478938,325,1643,142136,234571,,2022-04-29 23:02:32+00:00,"Nike Air Force 1 ‘07 WB ‘Flax/Wheat’

Low -&gt; https://t.co/ZPKlWlGfCL
Mid -&gt; https://t.co/76WD2UXju6

#AD https://t.co/e9W8jMKuwB",2,"[{'text': 'AD', 'indices': [107, 110]}]",Twitter for iPhone,10
1413589140,Sam,wormh0les_,False,25. NJ.,"Newark, NJ",119,36,1,67032,7092,,2022-04-29 23:02:28+00:00,RT @snkr_twitr: Launch Details https://t.co/18xWpUvGZ3 https://t.co/xujLBhqd51,31,[],Twitter for iPhone,0
1115761929648312320,StockXSupply,StockXSupply,False,"StockX monitor for price updates, deals, and more powered by @TheSiteSupply. Bot available for Discord now! Tweets contain affiliate links.","New York, USA",25491,2,52,511,185945,,2022-04-29 23:02:25+00:00,"33% ($48) lower than last sale!
Nike Air Force 1 Low '07 White
Size: 12 — Last sale: $146

BUY NOW ➡ $98… https://t.co/PWbuVv8ECP",0,[],StockX Deals by SiteSupply,0
1413589140,Sam,wormh0les_,False,25. NJ.,"Newark, NJ",119,36,1,67032,7092,,2022-04-29 23:02:23+00:00,"RT @Ovrnundr: Off-White x Nike Air Force 1 Low 🚧 

• “ComplexCon” (2017)
• “MoMA” (2018)
• “MCA” (2019)
• “Lemonade” (2021)
• “Light Green…",20,[],Twitter for iPhone,0
4725484742,64-18,double9mm,False,IG @n9neok,,619,360,3,61193,86565,,2022-04-29 23:02:13+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,59,[],Twitter for iPhone,0
964500221702168576,Gina Marie,G_Marie215,False,"Registered Nurse. Sports Obsessed. Co-Creator of Eagles Nation Worldwide on FB. Join us, link below.",,11743,4916,36,120939,41106,,2022-04-29 23:02:09+00:00,@NitaBonitax I had some purple Nike Cortez’s growing up that I was completely obsessed with. 🤣,0,[],Twitter for iPhone,0
1516448354410061831,𝑨𝒏𝒚𝒂 𝑶𝒓𝒆𝒕𝒔𝒆𝒗,WaterGrisha,False,"___❁ (𝐑𝐚𝐬𝐭𝐫𝐞𝐚𝐝𝐨𝐫𝐚 𝐝𝐞𝐥 1𝒓  𝐞𝐣𝐞𝐫𝐜𝐢𝐭𝐨) ∵𝚂𝚞𝚖𝚖𝚘𝚗𝚎𝚛∵𝙴𝚝𝚑𝚎𝚛𝚎𝚊𝚕𝚔𝚒∵
𝔸𝕘𝕚𝕥𝕒𝕞𝕒𝕣𝕖𝕒𝕤   ❝He's my brother...❞ 
💙🐟🌊","Little Palace, Os Alta",104,267,0,1567,826,,2022-04-29 23:02:04+00:00,"RT @RiverOfHate: 𝑊𝑒 𝑑𝑟𝑎𝑤 𝑡𝘩𝑒 𝑏𝑙𝑎𝑐𝑘 𝑤𝑎𝑡𝑒𝑟, 𝑝𝑢𝑟𝑒 𝑎𝑛𝑑 𝑐𝑜𝑙𝑑.   
 𝑇𝘩𝑒 𝑙𝑖𝑔𝘩𝑡 𝑜𝑓 𝑑𝑎𝑦 𝑖𝑠 𝑛𝑜𝑡 𝑎𝑠 𝑏𝑟𝑖𝑔𝘩𝑡   
   𝑎𝑠 𝑡𝘩𝑖𝑠 𝑐𝑟𝑦𝑠𝑡𝑎𝑙 𝑓𝑙𝑜𝑤𝑖𝑛𝑔 —— Styx by Rob…",105,[],Twitter for Android,0
3476038273,Jamaal Al-Din,ucla_bruinchili,False,227's YouTube Chili' UCLA Chili' Bruins #JORDAN'Spicy' NFL Spicy' NBA Mix! https://t.co/tfdF2zF4AL,"Boise, ID",13,36,0,0,44667,,2022-04-29 23:02:03+00:00,NBA Leader: 24.4 PPG 227's YouTube Chili' Zach Chili' LaVine 24.4 PPG 4.6 RPG 4.5 APG #BullsNation Spicy'… https://t.co/XpFHKZUgGt,1,"[{'text': 'BullsNation', 'indices': [86, 98]}]",dlvr.it,0
83034398,Kyle Jacob,HighwaterKyle,False,Crypto & Real Estate.,,94,563,6,1756,1640,,2022-04-29 23:02:03+00:00,@NicoleBehnam Love Nike. Also waiting for Adidas. Any good NFT chats you recommend for keeping on top of all this?,0,[],Twitter for Android,0
2256456476,Promobit,PromobitOficial,False,A maior comunidade de ofertas do Brasil! Encontre as melhores promoções e cupons das principais lojas do Brasil. --- 🏷️Comunidade 🏷️ Segurança 🏷️ Preço Baixo,Brasil,25422,43,385,3675,618301,,2022-04-29 23:02:02+00:00,"#promoção #oferta  Camiseta Nike Sportswear Feminina - R$ 49,99  #moda https://t.co/iYGCjoPV1v",0,"[{'text': 'promoção', 'indices': [0, 9]}, {'text': 'oferta', 'indices': [10, 17]}, {'text': 'moda', 'indices': [65, 70]}]",Promobit,0
2301809166,Athletic Timing,Athletic_Timing,False,Event timing & results service. Live Results and Real-Time Scoreboard as athletes cross the finish line. https://t.co/UbxD0actrd,Oregon,292,406,4,2257,11864,,2022-04-29 23:01:59+00:00,"Full results for the Boys 100 Meter Dash Twilight Relays are available. https://t.co/fH1uO5eMn3

Nike/Jesuit Twilig… https://t.co/lj2WLpvzVr",0,[],AthleticLIVE Admin App,0
753844333,CJ PiFF$ 🇲🇽,CJPiFFS,False,"ARTIST , MMA PRACTITIONER. 📸 : @Cj4rmDa4",✈️ Tx ,482,431,2,7359,48411,,2022-04-29 23:01:57+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
1520168635632922625,Sumit Kumar,SumitKu38410098,False,💪 WWE wrestlers 💪,Qatar,1,13,0,8,6,,2022-04-29 23:01:52+00:00,Nike shoes https://t.co/vbTjltYcxC,0,[],Twitter for Android,1
570372080,Ed,Edboii23,False,"Xander Light and June Ivy’s Dad, Brianna ❤️ Anime 🈶/ 🇪🇨🇵🇷","Coral Springs, FL",1087,740,9,174719,182395,,2022-04-29 23:01:52+00:00,RT @JustFreshKicks: On Foot Look at the 2022 Nike SB Dunk Low “Be True” 🏳️‍🌈 https://t.co/0CX4Dw045i https://t.co/anKLAaNcbY,29,[],Twitter for iPhone,0
1519926042,欲しいと思ったらＲＴ！！スニーカーbot,Sneakernobot,False,スニーカー好きのためのbotです。画像は拾いもん。nike.adidas.puma.vans.converce.supra.bape.airjordan.airforce.airmax.dunksb.supreme.,,110,20,3,0,115220,,2022-04-29 23:01:49+00:00,AirMAX 95'/Nike https://t.co/kyluqbrS9G,0,[],twittbot.net,0
3870608413,KORE🐳🐳 BTS COMEBACK 2022.06.10,Jen_eeee_jj,False,#진 #석지니 #Iloveyou #Awake #Mom #Epiphany #AOTPO #Tonight #Moon #Abyss #Yours OST. #슈퍼참치 #supertuna รีวิวแจกกิจ #ออมม่าน้องRJ 💜 💜รีวิวปล่อยของสะสม #jenjinrv,,921,365,0,65545,23069,,2022-04-29 23:01:41+00:00,"RT @bts_stylish: 220429 BTS Suga &amp; @psy_oppa “That That” MV
#SUGA #PSY #PSYXSUGAIsComing 

Sting，Song for the mute，BLESSHON，Nike

#방탄소년단 @B…",159,"[{'text': 'SUGA', 'indices': [64, 69]}, {'text': 'PSY', 'indices': [70, 74]}, {'text': 'PSYXSUGAIsComing', 'indices': [75, 92]}, {'text': '방탄소년단', 'indices': [134, 140]}]",Twitter for iPhone,0
513170747,Mello,RoRoDaHoncho,False,,,540,491,0,5225,16447,,2022-04-29 23:01:40+00:00,Sauce wore a Nike tech! He knew where he was going 😎🤧 https://t.co/sMqY3PacO5,0,[],Twitter for iPhone,0
297766878,I Am December,IHoop_IPray,False,,SOMEWHERE PACING MY DREAMS ,396,416,1,1266,29189,,2022-04-29 23:01:37+00:00,So tree house it is then I guess and it’s perfect for a hoodie and some Nike shorts,0,[],Twitter for iPhone,0
1246339386326650880,Eva ❂,evvaaxoo,False,2♑︎1,soul in san francisco 🏳️‍🌈,118,207,0,18386,7419,,2022-04-29 23:01:37+00:00,Someone buy me billies nike hoodie 🥺,0,[],Twitter for iPhone,0
3129102413,Jamaal Al-Din,MSUSpartanChili,False,227's™ YouTube Chili' Michigan State Chili' Spartans #NIKE'Spicy' NBA Mix! 2015 Big Ten Football and Basketball Champions! https://t.co/d7tMRS3RN9 https://t.co/5Ubeh3fUQD,"Boise, ID",9,57,1,0,33633,,2022-04-29 23:01:33+00:00,NBA Defensive GOAT?! 227's YouTube Chili' Draymond Chili' Green 9.3 PPG 8.7 RPG 7.0 APG #DubNation Spicy'… https://t.co/pCcjTa6DtO,0,"[{'text': 'DubNation', 'indices': [88, 98]}]",dlvr.it,0
3310062332,Plukk from Da Nawf LLK💙🕊,wutup_Laflame,False,"Snapkhat:@BigKhimney Fat, Happy, and always High 😌 R.I.P Unk 🗣 #LLK💙🕊 6️⃣6️⃣✌🏾","Lafayette, LA",188,264,1,5027,26218,,2022-04-29 23:01:33+00:00,"RT @JustFreshKicks: Nike Kobe 6 Protro ""Mambacita Sweet 16"" shock drop expected tomorrow 👀

Notifications on for updates 🔔 https://t.co/cfD…",518,[],Twitter for iPhone,0
1244791808200228864,Cxmmunity,cxmmunity,False,building a bigger table. esports | education | entertainment @hbcuesportsgg,"Atlanta, GA",3749,70,17,1370,2179,,2022-04-29 23:01:30+00:00,We brought the heat for the HBCU Esports League Championship 🔥 Our girls had on the UNC AJ1 Low and the 'Venom' Dun… https://t.co/Pm3G2DXhIj,0,[],LaterMedia,0
172520194,Felipe Toppa,felipetoppa,False,"Eu já falei pode ganhar pode perder, Corinthians para sempre!",,567,261,2,13806,22194,,2022-04-29 23:01:19+00:00,RT @euufelix: a nike brincou nessa🤤,80,[],Twitter for Android,0
1492918217387487234,Nike86,Nike_86_,False,Collect & HODL,,54,42,0,2269,3269,,2022-04-29 23:01:11+00:00,"RT @storyteller_nft: Congratulations to the winners!  🥳   
@trgtcl 
@NFTguyToKnow 
@Jordz_333 
@ICristianoPL 

Check your hidden tab! 

* L…",7,[],Twitter for Android,0
1495583420621148160,kibo,nermaIdo,False,"kiki/nermal // 20 // 🏳️‍⚧️ (he/him) // latinx // personal acc for doodles, nsfw and overall insanity // main: @kikimobis",ur mom's bed,42,398,1,7881,889,,2022-04-29 23:01:08+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter Web App,0
877153424026066946,Your Morning Show,YMSRadio,False,"Start each morning with @internjohnradio, @rileycouture, @radiorose, @mrerickv, and @andrewhoody on the POLAR-BRYSON  ‘20, ‘21 Award-Winning morning show! #YMS",,3726,108,4,1204,12488,,2022-04-29 23:01:00+00:00,"Nike is selling shoes that you can only wear in the Metaverse!!
https://t.co/3MYelinsvB",0,[],Twitter Web App,0
341962941,Xanotti,1Xanotti,False,All my niggaz died I’m livin Dey dreams,Chris World 4L,2980,1660,4,2723,76688,,2022-04-29 23:00:58+00:00,RT @SlimHeroics: Nigga wanna make that a me problem so bad. If you can't ask for a Nike Tech the same way she can ask you for a Telfar the…,7,[],Twitter for iPhone,0
1286813592,daya,dayan0315,False,👟🤎,new york city,1780,406,4,59384,130845,,2022-04-29 23:00:57+00:00,"RT @JustFreshKicks: Vanessa Bryant unboxing the Nike Kobe 6 Protro ""Mambacita Sweet 16"" 🕊️ https://t.co/XrYpzo3fln",492,[],Twitter for iPhone,0
1518189314055995392,takashi murakami,DawnWil31768265,False,Takashi Murakami's Native Metaverse Token Presale Has Finally Launched. Claim Now at https://t.co/QcGrBB6X04,,0,1,0,0,40,,2022-04-29 23:00:52+00:00,@takashi_pom Act Fast  @OW8E9oBrYsHCp3K @taupiepie @oYo93085570 @dre_vidal @alien_ymkn @btav12tUJTAH2JD… https://t.co/DD0WbpWLON,0,[],Twitter Web App,0
1372152971853717505,🇵🇷$👻🐶ShibA🐶👻$🇵🇷,Shibaholder2214,False,,,769,3594,19,5919,6708,,2022-04-29 23:00:46+00:00,"RT @RobinhoodApp: What happened #ThisWeekInCrypto? @Nike dunked on the NFT market, a move-to-earn DApp steps up the rewards, and 401(k) pro…",48,"[{'text': 'ThisWeekInCrypto', 'indices': [32, 49]}]",Twitter for Android,0
1294478890828791809,Conspiracythrash,CThrasha,False,I’m just here for emotional support.,,34,123,0,498,3431,,2022-04-29 23:00:42+00:00,@steverush2323 Nike wants to have a 1 v 1 match with all SNKRS members hahaha,0,[],Twitter Web App,0
